Date,Node,Value,Month_Of_Year,Region,Zone,State
2003-07-01 00:00:00,GA,454.1800078,7,0,26,7
2003-07-01 00:00:00,GB,245.0472788,7,0,27,7
2003-07-01 00:00:00,AAA,1959.5482187,7,1,1,1
2003-07-01 00:00:00,AAB,323.7128404,7,2,1,1
2003-07-01 00:00:00,ABA,494.62060600000007,7,3,2,1
2003-07-01 00:00:00,ABB,1149.2057095000002,7,4,2,1
2003-07-01 00:00:00,ACA,695.3680076,7,5,3,1
2003-07-01 00:00:00,ADA,455.6793585,7,6,4,1
2003-07-01 00:00:00,ADB,213.1476199,7,7,4,1
2003-07-01 00:00:00,ADC,157.4541221,7,8,4,1
2003-07-01 00:00:00,ADD,221.3015713,7,9,4,1
2003-07-01 00:00:00,AEA,501.90338090000006,7,10,5,1
2003-07-01 00:00:00,AEB,288.8476818,7,11,5,1
2003-07-01 00:00:00,AEC,115.7124105,7,12,5,1
2003-07-01 00:00:00,AED,137.8052299,7,13,5,1
2003-07-01 00:00:00,AFA,458.064538,7,14,6,1
2003-07-01 00:00:00,BAA,1609.5667606,7,15,7,2
2003-07-01 00:00:00,BAB,130.9950179,7,16,7,2
2003-07-01 00:00:00,BAC,179.2935571,7,17,7,2
2003-07-01 00:00:00,BBA,326.15984740000005,7,18,8,2
2003-07-01 00:00:00,BCA,161.09164149999998,7,19,9,2
2003-07-01 00:00:00,BCB,200.2325553,7,20,9,2
2003-07-01 00:00:00,BCC,95.7764625,7,21,9,2
2003-07-01 00:00:00,BDA,99.771597,7,22,10,2
2003-07-01 00:00:00,BDB,102.1270284,7,23,10,2
2003-07-01 00:00:00,BDC,431.561069,7,24,10,2
2003-07-01 00:00:00,BDD,74.009945,7,25,10,2
2003-07-01 00:00:00,BDE,45.8980487,7,26,10,2
2003-07-01 00:00:00,BDF,12.390977,7,27,10,2
2003-07-01 00:00:00,BEA,42.4918965,7,28,11,2
2003-07-01 00:00:00,BEB,151.24809190000002,7,29,11,2
2003-07-01 00:00:00,BEC,73.6616549,7,30,11,2
2003-07-01 00:00:00,BED,185.8584029,7,31,11,2
2003-07-01 00:00:00,BEE,27.6622336,7,32,11,2
2003-07-01 00:00:00,BEF,48.54981299999999,7,33,11,2
2003-07-01 00:00:00,BEG,165.6548854,7,34,11,2
2003-07-01 00:00:00,BEH,26.315297200000003,7,35,11,2
2003-07-01 00:00:00,CAA,1222.3509341,7,36,12,3
2003-07-01 00:00:00,CAB,1565.349706,7,37,12,3
2003-07-01 00:00:00,CAC,853.4568189,7,38,12,3
2003-07-01 00:00:00,CBA,449.3679062,7,39,13,3
2003-07-01 00:00:00,CBB,101.4715102,7,40,13,3
2003-07-01 00:00:00,CBC,363.6726137,7,41,13,3
2003-07-01 00:00:00,CBD,128.29141529999998,7,42,13,3
2003-07-01 00:00:00,CCA,219.91809,7,43,14,3
2003-07-01 00:00:00,CCB,481.507644,7,44,14,3
2003-07-01 00:00:00,CCC,1234.630327,7,45,14,3
2003-07-01 00:00:00,CDA,300.4485499,7,46,15,3
2003-07-01 00:00:00,CDB,324.7285791,7,47,15,3
2003-07-01 00:00:00,DAA,801.770454,7,48,16,4
2003-07-01 00:00:00,DAB,55.4088915,7,49,16,4
2003-07-01 00:00:00,DAC,108.011894,7,50,16,4
2003-07-01 00:00:00,DBA,83.1158554,7,51,17,4
2003-07-01 00:00:00,DBB,201.3993421,7,52,17,4
2003-07-01 00:00:00,DBC,7.477682,7,53,17,4
2003-07-01 00:00:00,DCA,26.9789232,7,54,18,4
2003-07-01 00:00:00,DCB,140.580045,7,55,18,4
2003-07-01 00:00:00,DCC,15.1749528,7,56,18,4
2003-07-01 00:00:00,DCD,182.4691866,7,57,18,4
2003-07-01 00:00:00,DDA,119.645906,7,58,19,4
2003-07-01 00:00:00,DDB,185.1621045,7,59,19,4
2003-07-01 00:00:00,EAA,305.8577175,7,60,20,5
2003-07-01 00:00:00,EAB,904.5367196,7,61,20,5
2003-07-01 00:00:00,EAC,518.0083388,7,62,20,5
2003-07-01 00:00:00,EBA,396.47977520000006,7,63,21,5
2003-07-01 00:00:00,ECA,206.6608852,7,64,22,5
2003-07-01 00:00:00,FAA,191.1406653,7,65,23,6
2003-07-01 00:00:00,FBA,34.655543200000004,7,66,24,6
2003-07-01 00:00:00,FBB,77.1824806,7,67,24,6
2003-07-01 00:00:00,FCA,66.2829499,7,68,25,6
2003-07-01 00:00:00,FCB,8.118194500000001,7,69,25,6
2003-07-01 00:00:00,GAA,336.3341921,7,70,26,7
2003-07-01 00:00:00,GAB,41.3042995,7,71,26,7
2003-07-01 00:00:00,GAC,76.54151619999999,7,72,26,7
2003-07-01 00:00:00,GBA,16.120204299999997,7,73,27,7
2003-07-01 00:00:00,GBB,39.6476261,7,74,27,7
2003-07-01 00:00:00,GBC,159.7416789,7,75,27,7
2003-07-01 00:00:00,GBD,29.5377695,7,76,27,7
2003-08-01 00:00:00,T,21391.4514995,8,0,0,0
2003-08-01 00:00:00,A,6594.111427799999,8,0,0,1
2003-08-01 00:00:00,B,3705.6416464999984,8,0,0,2
2003-08-01 00:00:00,C,6868.330750100001,8,0,0,3
2003-08-01 00:00:00,D,1277.7658951000003,8,0,0,4
2003-08-01 00:00:00,E,2109.7479809000006,8,0,0,5
2003-08-01 00:00:00,F,371.9549476000001,8,0,0,6
2003-08-01 00:00:00,G,463.8988514999999,8,0,0,7
2003-08-01 00:00:00,AA,1792.5050562,8,0,1,1
2003-08-01 00:00:00,AB,1933.7319831,8,0,2,1
2003-08-01 00:00:00,AC,538.2616655999999,8,0,3,1
2003-08-01 00:00:00,AD,988.7739162,8,0,4,1
2003-08-01 00:00:00,AE,1037.3166494000002,8,0,5,1
2003-08-01 00:00:00,AF,303.5221573,8,0,6,1
2003-08-01 00:00:00,BA,1620.2501544000002,8,0,7,2
2003-08-01 00:00:00,BB,174.7214904,8,0,8,2
2003-08-01 00:00:00,BC,326.2962331,8,0,9,2
2003-08-01 00:00:00,BD,843.0837501999998,8,0,10,2
2003-08-01 00:00:00,BE,741.2900183999999,8,0,11,2
2003-08-01 00:00:00,CA,3315.5358119,8,0,12,3
2003-08-01 00:00:00,CB,1501.8771816,8,0,13,3
2003-08-01 00:00:00,CC,1317.878965,8,0,14,3
2003-08-01 00:00:00,CD,733.0387916,8,0,15,3
2003-08-01 00:00:00,DA,613.1235094000001,8,0,16,4
2003-08-01 00:00:00,DB,144.1794458,8,0,17,4
2003-08-01 00:00:00,DC,280.0399438,8,0,18,4
2003-08-01 00:00:00,DD,240.4229961,8,0,19,4
2003-08-01 00:00:00,EA,1545.7047247,8,0,20,5
2003-08-01 00:00:00,EB,392.521729,8,0,21,5
2003-08-01 00:00:00,EC,171.5215272,8,0,22,5
2003-08-01 00:00:00,FA,174.61597769999997,8,0,23,6
2003-08-01 00:00:00,FB,161.4060659,8,0,24,6
2003-08-01 00:00:00,FC,35.932904,8,0,25,6
2003-08-01 00:00:00,GA,337.2778196,8,0,26,7
2003-08-01 00:00:00,GB,126.6210319,8,0,27,7
2003-08-01 00:00:00,AAA,1536.0506657,8,1,1,1
2003-08-01 00:00:00,AAB,256.4543905,8,2,1,1
2003-08-01 00:00:00,ABA,505.6586381,8,3,2,1
2003-08-01 00:00:00,ABB,1428.073345,8,4,2,1
2003-08-01 00:00:00,ACA,538.2616655999999,8,5,3,1
2003-08-01 00:00:00,ADA,489.9954196,8,6,4,1
2003-08-01 00:00:00,ADB,109.321449,8,7,4,1
2003-08-01 00:00:00,ADC,218.3172147,8,8,4,1
2003-08-01 00:00:00,ADD,171.1398329,8,9,4,1
2003-08-01 00:00:00,AEA,440.6752627,8,10,5,1
2003-08-01 00:00:00,AEB,367.0972495,8,11,5,1
2003-08-01 00:00:00,AEC,129.3098286,8,12,5,1
2003-08-01 00:00:00,AED,100.2343086,8,13,5,1
2003-08-01 00:00:00,AFA,303.5221573,8,14,6,1
2003-08-01 00:00:00,BAA,1418.1526896,8,15,7,2
2003-08-01 00:00:00,BAB,103.0304054,8,16,7,2
2003-08-01 00:00:00,BAC,99.0670594,8,17,7,2
2003-08-01 00:00:00,BBA,174.7214904,8,18,8,2
2003-08-01 00:00:00,BCA,85.0923737,8,19,9,2
2003-08-01 00:00:00,BCB,117.1079453,8,20,9,2
2003-08-01 00:00:00,BCC,124.0959141,8,21,9,2
2003-08-01 00:00:00,BDA,173.95971039999998,8,22,10,2
2003-08-01 00:00:00,BDB,67.9163765,8,23,10,2
2003-08-01 00:00:00,BDC,518.4560061,8,24,10,2
2003-08-01 00:00:00,BDD,44.1364886,8,25,10,2
2003-08-01 00:00:00,BDE,13.1799755,8,26,10,2
2003-08-01 00:00:00,BDF,25.4351931,8,27,10,2
2003-08-01 00:00:00,BEA,4.1077132,8,28,11,2
2003-08-01 00:00:00,BEB,186.3835835,8,29,11,2
2003-08-01 00:00:00,BEC,47.9159752,8,30,11,2
2003-08-01 00:00:00,BED,249.6967144,8,31,11,2
2003-08-01 00:00:00,BEE,29.1989352,8,32,11,2
2003-08-01 00:00:00,BEF,60.8017142,8,33,11,2
2003-08-01 00:00:00,BEG,97.540256,8,34,11,2
2003-08-01 00:00:00,BEH,65.6451267,8,35,11,2
2003-08-01 00:00:00,CAA,1236.7795362,8,36,12,3
2003-08-01 00:00:00,CAB,1290.3931509,8,37,12,3
2003-08-01 00:00:00,CAC,788.3631248,8,38,12,3
2003-08-01 00:00:00,CBA,526.9157418,8,39,13,3
2003-08-01 00:00:00,CBB,334.0134483,8,40,13,3
2003-08-01 00:00:00,CBC,506.1536706,8,41,13,3
2003-08-01 00:00:00,CBD,134.7943209,8,42,13,3
2003-08-01 00:00:00,CCA,89.7294819,8,43,14,3
2003-08-01 00:00:00,CCB,359.0581203,8,44,14,3
2003-08-01 00:00:00,CCC,869.0913628,8,45,14,3
2003-08-01 00:00:00,CDA,570.8717511000001,8,46,15,3
2003-08-01 00:00:00,CDB,162.1670405,8,47,15,3
2003-08-01 00:00:00,DAA,567.1796329,8,48,16,4
2003-08-01 00:00:00,DAB,20.4058982,8,49,16,4
2003-08-01 00:00:00,DAC,25.5379783,8,50,16,4
2003-08-01 00:00:00,DBA,68.4302332,8,51,17,4
2003-08-01 00:00:00,DBB,53.316332200000005,8,52,17,4
2003-08-01 00:00:00,DBC,22.4328804,8,53,17,4
2003-08-01 00:00:00,DCA,32.051974,8,54,18,4
2003-08-01 00:00:00,DCB,35.5442756,8,55,18,4
2003-08-01 00:00:00,DCC,37.961584,8,56,18,4
2003-08-01 00:00:00,DCD,174.4821102,8,57,18,4
2003-08-01 00:00:00,DDA,148.43906869999998,8,58,19,4
2003-08-01 00:00:00,DDB,91.9839274,8,59,19,4
2003-08-01 00:00:00,EAA,508.31651510000006,8,60,20,5
2003-08-01 00:00:00,EAB,538.1772546,8,61,20,5
2003-08-01 00:00:00,EAC,499.210955,8,62,20,5
2003-08-01 00:00:00,EBA,392.521729,8,63,21,5
2003-08-01 00:00:00,ECA,171.5215272,8,64,22,5
2003-08-01 00:00:00,FAA,174.61597769999997,8,65,23,6
2003-08-01 00:00:00,FBA,78.63512109999999,8,66,24,6
2003-08-01 00:00:00,FBB,82.7709448,8,67,24,6
2003-08-01 00:00:00,FCA,22.7180335,8,68,25,6
2003-08-01 00:00:00,FCB,13.2148705,8,69,25,6
2003-08-01 00:00:00,GAA,172.8638289,8,70,26,7
2003-08-01 00:00:00,GAB,134.1190737,8,71,26,7
2003-08-01 00:00:00,GAC,30.294917,8,72,26,7
2003-08-01 00:00:00,GBA,6.100578,8,73,27,7
2003-08-01 00:00:00,GBB,37.7103042,8,74,27,7
2003-08-01 00:00:00,GBC,74.78543260000001,8,75,27,7
2003-08-01 00:00:00,GBD,8.0247171,8,76,27,7
2003-09-01 00:00:00,T,22359.233986600004,9,0,0,0
2003-09-01 00:00:00,A,6435.1024699,9,0,0,1
2003-09-01 00:00:00,B,3078.785682799999,9,0,0,2
2003-09-01 00:00:00,C,7665.643590999999,9,0,0,3
2003-09-01 00:00:00,D,1281.7211581,9,0,0,4
2003-09-01 00:00:00,E,2826.9602052,9,0,0,5
2003-09-01 00:00:00,F,331.28876740000004,9,0,0,6
2003-09-01 00:00:00,G,739.7321121999998,9,0,0,7
2003-09-01 00:00:00,AA,1866.7932538,9,0,1,1
2003-09-01 00:00:00,AB,1721.9614493999998,9,0,2,1
2003-09-01 00:00:00,AC,597.3596038,9,0,3,1
2003-09-01 00:00:00,AD,905.0343377,9,0,4,1
2003-09-01 00:00:00,AE,875.6803157999999,9,0,5,1
2003-09-01 00:00:00,AF,468.2735094,9,0,6,1
2003-09-01 00:00:00,BA,1274.336523,9,0,7,2
2003-09-01 00:00:00,BB,310.8618818,9,0,8,2
2003-09-01 00:00:00,BC,387.99420210000005,9,0,9,2
2003-09-01 00:00:00,BD,586.3083567000001,9,0,10,2
2003-09-01 00:00:00,BE,519.2847192000002,9,0,11,2
2003-09-01 00:00:00,CA,4339.7373632,9,0,12,3
2003-09-01 00:00:00,CB,1112.9623325,9,0,13,3
2003-09-01 00:00:00,CC,1405.9007658,9,0,14,3
2003-09-01 00:00:00,CD,807.0431295,9,0,15,3
2003-09-01 00:00:00,DA,726.0285833,9,0,16,4
2003-09-01 00:00:00,DB,133.99690049999998,9,0,17,4
2003-09-01 00:00:00,DC,315.4527645,9,0,18,4
2003-09-01 00:00:00,DD,106.2429098,9,0,19,4
2003-09-01 00:00:00,EA,1821.9017571,9,0,20,5
2003-09-01 00:00:00,EB,592.78183,9,0,21,5
2003-09-01 00:00:00,EC,412.2766181,9,0,22,5
2003-09-01 00:00:00,FA,165.7494054,9,0,23,6
2003-09-01 00:00:00,FB,85.7908739,9,0,24,6
2003-09-01 00:00:00,FC,79.7484881,9,0,25,6
2003-09-01 00:00:00,GA,608.1288276,9,0,26,7
2003-09-01 00:00:00,GB,131.6032846,9,0,27,7
2003-09-01 00:00:00,AAA,1622.0079976,9,1,1,1
2003-09-01 00:00:00,AAB,244.7852562,9,2,1,1
2003-09-01 00:00:00,ABA,581.8373789,9,3,2,1
2003-09-01 00:00:00,ABB,1140.1240705,9,4,2,1
2003-09-01 00:00:00,ACA,597.3596038,9,5,3,1
2003-09-01 00:00:00,ADA,255.9611372,9,6,4,1
2003-09-01 00:00:00,ADB,233.652226,9,7,4,1
2003-09-01 00:00:00,ADC,255.352717,9,8,4,1
2003-09-01 00:00:00,ADD,160.06825750000002,9,9,4,1
2003-09-01 00:00:00,AEA,402.5506945,9,10,5,1
2003-09-01 00:00:00,AEB,274.4482784,9,11,5,1
2003-09-01 00:00:00,AEC,95.389223,9,12,5,1
2003-09-01 00:00:00,AED,103.2921199,9,13,5,1
2003-09-01 00:00:00,AFA,468.2735094,9,14,6,1
2003-09-01 00:00:00,BAA,1095.917266,9,15,7,2
2003-09-01 00:00:00,BAB,93.2631532,9,16,7,2
2003-09-01 00:00:00,BAC,85.1561038,9,17,7,2
2003-09-01 00:00:00,BBA,310.8618818,9,18,8,2
2003-09-01 00:00:00,BCA,107.7029946,9,19,9,2
2003-09-01 00:00:00,BCB,245.60760680000004,9,20,9,2
2003-09-01 00:00:00,BCC,34.6836007,9,21,9,2
2003-09-01 00:00:00,BDA,164.6896936,9,22,10,2
2003-09-01 00:00:00,BDB,59.4883996,9,23,10,2
2003-09-01 00:00:00,BDC,204.8494907,9,24,10,2
2003-09-01 00:00:00,BDD,104.2852176,9,25,10,2
2003-09-01 00:00:00,BDE,21.3112349,9,26,10,2
2003-09-01 00:00:00,BDF,31.6843203,9,27,10,2
2003-09-01 00:00:00,BEA,33.4635221,9,28,11,2
2003-09-01 00:00:00,BEB,204.4404275,9,29,11,2
2003-09-01 00:00:00,BEC,17.920334500000003,9,30,11,2
2003-09-01 00:00:00,BED,94.9467544,9,31,11,2
2003-09-01 00:00:00,BEE,24.305026,9,32,11,2
2003-09-01 00:00:00,BEF,33.2206687,9,33,11,2
2003-09-01 00:00:00,BEG,85.5263635,9,34,11,2
2003-09-01 00:00:00,BEH,25.4616225,9,35,11,2
2003-09-01 00:00:00,CAA,1831.9225839,9,36,12,3
2003-09-01 00:00:00,CAB,1114.0116475999998,9,37,12,3
2003-09-01 00:00:00,CAC,1393.8031317,9,38,12,3
2003-09-01 00:00:00,CBA,548.5903314,9,39,13,3
2003-09-01 00:00:00,CBB,235.3211569,9,40,13,3
2003-09-01 00:00:00,CBC,207.7306356,9,41,13,3
2003-09-01 00:00:00,CBD,121.3202086,9,42,13,3
2003-09-01 00:00:00,CCA,260.7032846,9,43,14,3
2003-09-01 00:00:00,CCB,252.0551419,9,44,14,3
2003-09-01 00:00:00,CCC,893.1423393,9,45,14,3
2003-09-01 00:00:00,CDA,412.0253778,9,46,15,3
2003-09-01 00:00:00,CDB,395.0177517,9,47,15,3
2003-09-01 00:00:00,DAA,694.5709095999999,9,48,16,4
2003-09-01 00:00:00,DAB,14.1355467,9,49,16,4
2003-09-01 00:00:00,DAC,17.322127000000002,9,50,16,4
2003-09-01 00:00:00,DBA,52.88706859999999,9,51,17,4
2003-09-01 00:00:00,DBB,62.7365621,9,52,17,4
2003-09-01 00:00:00,DBC,18.3732698,9,53,17,4
2003-09-01 00:00:00,DCA,41.785244,9,54,18,4
2003-09-01 00:00:00,DCB,73.89394379999999,9,55,18,4
2003-09-01 00:00:00,DCC,12.8699689,9,56,18,4
2003-09-01 00:00:00,DCD,186.9036078,9,57,18,4
2003-09-01 00:00:00,DDA,56.6984122,9,58,19,4
2003-09-01 00:00:00,DDB,49.5444976,9,59,19,4
2003-09-01 00:00:00,EAA,410.8370896,9,60,20,5
2003-09-01 00:00:00,EAB,829.5238435,9,61,20,5
2003-09-01 00:00:00,EAC,581.5408239999999,9,62,20,5
2003-09-01 00:00:00,EBA,592.78183,9,63,21,5
2003-09-01 00:00:00,ECA,412.2766181,9,64,22,5
2003-09-01 00:00:00,FAA,165.7494054,9,65,23,6
2003-09-01 00:00:00,FBA,24.3236015,9,66,24,6
2003-09-01 00:00:00,FBB,61.4672724,9,67,24,6
2003-09-01 00:00:00,FCA,66.8002839,9,68,25,6
2003-09-01 00:00:00,FCB,12.9482042,9,69,25,6
2003-09-01 00:00:00,GAA,412.8664453,9,70,26,7
2003-09-01 00:00:00,GAB,72.52432540000001,9,71,26,7
2003-09-01 00:00:00,GAC,122.7380569,9,72,26,7
2003-09-01 00:00:00,GBA,35.4285413,9,73,27,7
2003-09-01 00:00:00,GBB,29.499918800000003,9,74,27,7
2003-09-01 00:00:00,GBC,52.72752199999999,9,75,27,7
2003-09-01 00:00:00,GBD,13.9473025,9,76,27,7
2003-10-01 00:00:00,T,25352.0169293,10,0,0,0
2003-10-01 00:00:00,A,8396.970211799999,10,0,0,1
2003-10-01 00:00:00,B,4122.6879476,10,0,0,2
2003-10-01 00:00:00,C,7011.0231778,10,0,0,3
2003-10-01 00:00:00,D,1834.1617058,10,0,0,4
2003-10-01 00:00:00,E,2840.904466200001,10,0,0,5
2003-10-01 00:00:00,F,636.6006062000001,10,0,0,6
2003-10-01 00:00:00,G,509.6688139000001,10,0,0,7
2003-10-01 00:00:00,AA,2005.4867199,10,0,1,1
2003-10-01 00:00:00,AB,2359.1575911,10,0,2,1
2003-10-01 00:00:00,AC,1029.2558277,10,0,3,1
2003-10-01 00:00:00,AD,1200.1604977999996,10,0,4,1
2003-10-01 00:00:00,AE,1353.2247573000002,10,0,5,1
2003-10-01 00:00:00,AF,449.684818,10,0,6,1
2003-10-01 00:00:00,BA,1959.5338074,10,0,7,2
2003-10-01 00:00:00,BB,235.855159,10,0,8,2
2003-10-01 00:00:00,BC,706.9541739,10,0,9,2
2003-10-01 00:00:00,BD,571.7228633000001,10,0,10,2
2003-10-01 00:00:00,BE,648.621944,10,0,11,2
2003-10-01 00:00:00,CA,3756.6163855,10,0,12,3
2003-10-01 00:00:00,CB,1051.6123232999998,10,0,13,3
2003-10-01 00:00:00,CC,1648.8522483,10,0,14,3
2003-10-01 00:00:00,CD,553.9422207,10,0,15,3
2003-10-01 00:00:00,DA,620.0336988,10,0,16,4
2003-10-01 00:00:00,DB,341.6208302,10,0,17,4
2003-10-01 00:00:00,DC,562.1618365,10,0,18,4
2003-10-01 00:00:00,DD,310.34534030000003,10,0,19,4
2003-10-01 00:00:00,EA,1770.5895915000003,10,0,20,5
2003-10-01 00:00:00,EB,343.2593015,10,0,21,5
2003-10-01 00:00:00,EC,727.0555732,10,0,22,5
2003-10-01 00:00:00,FA,250.2982665,10,0,23,6
2003-10-01 00:00:00,FB,210.1170405,10,0,24,6
2003-10-01 00:00:00,FC,176.1852992,10,0,25,6
2003-10-01 00:00:00,GA,264.8637757,10,0,26,7
2003-10-01 00:00:00,GB,244.8050382,10,0,27,7
2003-10-01 00:00:00,AAA,1754.8562467000002,10,1,1,1
2003-10-01 00:00:00,AAB,250.6304732,10,2,1,1
2003-10-01 00:00:00,ABA,685.3524164,10,3,2,1
2003-10-01 00:00:00,ABB,1673.8051747,10,4,2,1
2003-10-01 00:00:00,ACA,1029.2558277,10,5,3,1
2003-10-01 00:00:00,ADA,205.0098927,10,6,4,1
2003-10-01 00:00:00,ADB,373.9023267,10,7,4,1
2003-10-01 00:00:00,ADC,223.345939,10,8,4,1
2003-10-01 00:00:00,ADD,397.9023394,10,9,4,1
2003-10-01 00:00:00,AEA,721.6264443000001,10,10,5,1
2003-10-01 00:00:00,AEB,304.1413513,10,11,5,1
2003-10-01 00:00:00,AEC,182.2324515,10,12,5,1
2003-10-01 00:00:00,AED,145.2245102,10,13,5,1
2003-10-01 00:00:00,AFA,449.684818,10,14,6,1
2003-10-01 00:00:00,BAA,1431.7955536,10,15,7,2
2003-10-01 00:00:00,BAB,252.9787926,10,16,7,2
2003-10-01 00:00:00,BAC,274.7594612,10,17,7,2
2003-10-01 00:00:00,BBA,235.855159,10,18,8,2
2003-10-01 00:00:00,BCA,141.68043939999998,10,19,9,2
2003-10-01 00:00:00,BCB,345.8474188,10,20,9,2
2003-10-01 00:00:00,BCC,219.42631570000003,10,21,9,2
2003-10-01 00:00:00,BDA,146.1315463,10,22,10,2
2003-10-01 00:00:00,BDB,140.308798,10,23,10,2
2003-10-01 00:00:00,BDC,177.3521886,10,24,10,2
2003-10-01 00:00:00,BDD,40.8203636,10,25,10,2
2003-10-01 00:00:00,BDE,34.3465625,10,26,10,2
2003-10-01 00:00:00,BDF,32.7634043,10,27,10,2
2003-10-01 00:00:00,BEA,3.0024417,10,28,11,2
2003-10-01 00:00:00,BEB,152.1246817,10,29,11,2
2003-10-01 00:00:00,BEC,56.3458726,10,30,11,2
2003-10-01 00:00:00,BED,222.4636369,10,31,11,2
2003-10-01 00:00:00,BEE,16.6453912,10,32,11,2
2003-10-01 00:00:00,BEF,38.0295349,10,33,11,2
2003-10-01 00:00:00,BEG,83.2583793,10,34,11,2
2003-10-01 00:00:00,BEH,76.7520057,10,35,11,2
2003-10-01 00:00:00,CAA,1308.4660456,10,36,12,3
2003-10-01 00:00:00,CAB,1260.4934883,10,37,12,3
2003-10-01 00:00:00,CAC,1187.6568516,10,38,12,3
2003-10-01 00:00:00,CBA,434.1327715,10,39,13,3
2003-10-01 00:00:00,CBB,190.4294106,10,40,13,3
2003-10-01 00:00:00,CBC,215.1321256,10,41,13,3
2003-10-01 00:00:00,CBD,211.9180156,10,42,13,3
2003-10-01 00:00:00,CCA,638.5606898999999,10,43,14,3
2003-10-01 00:00:00,CCB,254.6278564,10,44,14,3
2003-10-01 00:00:00,CCC,755.6637020000001,10,45,14,3
2003-10-01 00:00:00,CDA,418.0104563,10,46,15,3
2003-10-01 00:00:00,CDB,135.93176440000002,10,47,15,3
2003-10-01 00:00:00,DAA,575.2067837999999,10,48,16,4
2003-10-01 00:00:00,DAB,16.5613334,10,49,16,4
2003-10-01 00:00:00,DAC,28.2655816,10,50,16,4
2003-10-01 00:00:00,DBA,220.0293865,10,51,17,4
2003-10-01 00:00:00,DBB,98.890021,10,52,17,4
2003-10-01 00:00:00,DBC,22.7014227,10,53,17,4
2003-10-01 00:00:00,DCA,79.55219559999999,10,54,18,4
2003-10-01 00:00:00,DCB,104.0582976,10,55,18,4
2003-10-01 00:00:00,DCC,24.2952625,10,56,18,4
2003-10-01 00:00:00,DCD,354.2560808,10,57,18,4
2003-10-01 00:00:00,DDA,124.9153729,10,58,19,4
2003-10-01 00:00:00,DDB,185.4299674,10,59,19,4
2003-10-01 00:00:00,EAA,349.4771397,10,60,20,5
2003-10-01 00:00:00,EAB,981.7650742,10,61,20,5
2003-10-01 00:00:00,EAC,439.3473776,10,62,20,5
2003-10-01 00:00:00,EBA,343.2593015,10,63,21,5
2003-10-01 00:00:00,ECA,727.0555732,10,64,22,5
2003-10-01 00:00:00,FAA,250.2982665,10,65,23,6
2003-10-01 00:00:00,FBA,69.166622,10,66,24,6
2003-10-01 00:00:00,FBB,140.9504185,10,67,24,6
2003-10-01 00:00:00,FCA,130.0687081,10,68,25,6
2003-10-01 00:00:00,FCB,46.1165911,10,69,25,6
2003-10-01 00:00:00,GAA,154.62827370000002,10,70,26,7
2003-10-01 00:00:00,GAB,57.3954746,10,71,26,7
2003-10-01 00:00:00,GAC,52.8400274,10,72,26,7
2003-10-01 00:00:00,GBA,25.6958283,10,73,27,7
2003-10-01 00:00:00,GBB,43.3003191,10,74,27,7
2003-10-01 00:00:00,GBC,104.0032151,10,75,27,7
2003-10-01 00:00:00,GBD,71.80567570000001,10,76,27,7
2003-11-01 00:00:00,T,21886.801357300013,11,0,0,0
2003-11-01 00:00:00,A,6275.228486199998,11,0,0,1
2003-11-01 00:00:00,B,4196.336366500002,11,0,0,2
2003-11-01 00:00:00,C,6793.268891199999,11,0,0,3
2003-11-01 00:00:00,D,1616.8902134000002,11,0,0,4
2003-11-01 00:00:00,E,1901.64279,11,0,0,5
2003-11-01 00:00:00,F,819.6980123000002,11,0,0,6
2003-11-01 00:00:00,G,283.73659770000006,11,0,0,7
2003-11-01 00:00:00,AA,1882.0210877,11,0,1,1
2003-11-01 00:00:00,AB,2052.9468798000003,11,0,2,1
2003-11-01 00:00:00,AC,700.212698,11,0,3,1
2003-11-01 00:00:00,AD,514.531677,11,0,4,1
2003-11-01 00:00:00,AE,576.3251359,11,0,5,1
2003-11-01 00:00:00,AF,549.1910078000001,11,0,6,1
2003-11-01 00:00:00,BA,2187.4520517,11,0,7,2
2003-11-01 00:00:00,BB,315.3086107,11,0,8,2
2003-11-01 00:00:00,BC,408.2913189,11,0,9,2
2003-11-01 00:00:00,BD,535.0148797000002,11,0,10,2
2003-11-01 00:00:00,BE,750.2695055,11,0,11,2
2003-11-01 00:00:00,CA,3989.2635253,11,0,12,3
2003-11-01 00:00:00,CB,743.9771308000002,11,0,13,3
2003-11-01 00:00:00,CC,1603.7225909,11,0,14,3
2003-11-01 00:00:00,CD,456.3056442,11,0,15,3
2003-11-01 00:00:00,DA,723.5466275,11,0,16,4
2003-11-01 00:00:00,DB,177.1499716,11,0,17,4
2003-11-01 00:00:00,DC,431.4227662,11,0,18,4
2003-11-01 00:00:00,DD,284.7708481,11,0,19,4
2003-11-01 00:00:00,EA,1415.8881664,11,0,20,5
2003-11-01 00:00:00,EB,217.1914434,11,0,21,5
2003-11-01 00:00:00,EC,268.5631802,11,0,22,5
2003-11-01 00:00:00,FA,230.6423216,11,0,23,6
2003-11-01 00:00:00,FB,254.0320849,11,0,24,6
2003-11-01 00:00:00,FC,335.0236057999999,11,0,25,6
2003-11-01 00:00:00,GA,260.0835202,11,0,26,7
2003-11-01 00:00:00,GB,23.6530775,11,0,27,7
2003-11-01 00:00:00,AAA,1636.9631576,11,1,1,1
2003-11-01 00:00:00,AAB,245.0579301,11,2,1,1
2003-11-01 00:00:00,ABA,520.6241975,11,3,2,1
