Year,Month,T,A,B,C,D,E,F,G,AA,AB,AC,AD,AE,AF,BA,BB,BC,BD,BE,CA,CB,CC,CD,DA,DB,DC,DD,EA,EB,EC,FA,FB,FC,GA,GB,AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
2008.0,10,22406.9785862,7563.0852623,3764.8558438,5991.9584875,1894.7996226,2291.3093323,346.9666365,554.0034012,1753.4623176,2403.0199333,898.9887405,649.5216139,1366.3245827,491.7680743,1953.7253207,250.689124,489.7906638,501.5353794,569.1153559,3479.1354535,898.2179933,1346.4823284,268.1227123,846.7372354,258.8642471,392.5906771,396.607463,1842.4594159,229.006273,219.8436434,165.7714084,144.9843685,36.2108596,316.1653497,237.8380515,1511.4780639,241.9842537,773.5287656,1629.4911677,898.9887405,94.5540339,226.5899677,151.4795946,176.8980177,583.1587496,327.7236445,289.0885825,166.3536061,491.7680743,1639.4913385,175.8567934,138.3771888,250.689124,80.5134202,135.3085614,273.9686822,148.711133,78.9822512,157.1896216,62.9655532,53.6868204,0.0,26.7902471,213.5824021,44.2465589,93.8271083,16.8507182,31.0161752,81.2157523,61.5863938,1205.2694688,1536.2877343,737.5782504,178.7349662,163.6327136,278.0909243,277.7593892,260.5282685,317.1658473,768.7882126,197.8272607,70.2954516,763.5588321,41.9000375,41.2783658,111.2499815,101.467643,46.1466226,30.9448476,84.062959,31.3197307,246.2631398,131.854612,264.752851,230.0266119,1145.9468058,466.4859982,229.006273,219.8436434,165.7714084,19.227759,125.7566095,31.7535869,4.4572727,220.7903937,62.5323084,32.8426476,8.0754685,28.6724819,194.289778,6.8003231
2008.0,11,20856.4328024,6143.4352893,4782.534515,5840.5579295,1385.2399727,1684.7242213,604.483464,415.4574106,1821.3460939,1826.752756,842.6515194,602.4632577,648.8917803,401.329882,2433.2226497,309.5923874,610.5187317,824.1810571,605.0196891,3763.1655955,751.2097865,1084.695969,241.4865785,545.7569319,419.9118922,271.2872595,148.2838891,1320.9969954,133.5770403,230.1501856,290.6013656,220.5347784,93.34732,269.3309403,146.1264703,1555.7503504,265.5957435,590.6928086,1236.0599474,842.6515194,115.2429723,194.5475653,182.9406443,109.7320758,317.4181162,164.8673941,74.4493521,92.1569179,401.329882,1945.1471014,300.2124613,187.863087,309.5923874,216.2626433,242.7369196,151.5191688,156.4504688,139.6402494,301.5399436,93.508518,82.0803617,50.9615156,5.2158726,184.3008108,56.2082403,107.7611258,61.3028604,15.0678599,59.8273432,115.3355761,1381.4430229,1539.4757631,842.2468095,262.6226488,76.9024108,308.1685708,103.5161561,228.0982672,275.5088164,581.0888854,166.7131731,74.7734054,516.1867562,8.8381527,20.732023,212.1542202,199.1203407,8.6373313,46.7438934,33.7312384,31.3102317,159.501896,57.2138735,91.0700156,180.4043437,703.856236,436.7364157,133.5770403,230.1501856,290.6013656,66.3609705,154.1738079,63.4133918,29.9339282,178.8073208,65.9931884,24.5304311,9.1184454,77.7627503,58.6727716,0.572503
2008.0,12,19799.3132169,6937.7306417,3566.7517227,5362.3655227,1521.6790229,1604.7883227,728.2541817,77.7438025,1916.2347506,1735.6078235,786.774321,1288.3499451,807.8274423,402.9363592,1918.0617218,275.7909066,492.6721856,484.0970376,396.1298711,3307.9471512,848.6765962,680.9591454,524.7826299,795.4143078,264.153915,256.2040889,205.9067112,1324.9500814,184.7379429,95.1002984,389.5157532,236.476238,102.2621905,59.5708463,18.1729562,1633.8948434,282.3399072,549.7349948,1185.8728287,786.774321,206.4635011,244.2499683,671.6237387,166.012737,288.5765172,272.4851991,134.7538753,112.0118507,402.9363592,1495.6634663,245.0823044,177.3159511,275.7909066,94.8688135,243.9733811,153.829991,128.2796281,77.3157698,154.8417229,80.5499452,36.5123845,6.5975871,5.7647567,64.2366713,81.9055895,82.393741,41.941511,30.1314688,54.4819468,35.274186,1148.8043329,1459.8409216,699.3018967,217.9542142,147.2912349,240.9016303,242.5295168,92.945523,259.3341233,328.6794991,379.4199844,145.3626455,744.1795363,28.1413604,23.0934111,77.7337682,127.964313,58.4558338,55.7575925,85.2669213,9.076543,106.1030321,90.4163093,115.4904019,239.2919051,681.8204802,403.8376961,184.7379429,95.1002984,389.5157532,50.0347402,186.4414978,85.1785166,17.0836739,38.1307572,15.9651443,5.4749448,0.0,1.0273138,16.095417,1.0502254
2009.0,1,40325.2049992,14507.6842821,8944.3310913,9222.1926625,2571.5651673,3314.3674778,1439.9350919,325.1292263,3772.6134067,4901.120888,2884.1452323,1128.4759029,1423.4427888,397.8860634,3770.2330835,1272.296207,1398.59585,1649.9772874,853.2286634,6009.8730842,1775.1356497,953.2941651,483.8897635,1081.3812819,650.1453626,281.1905883,558.8479345,2803.6536631,96.7439534,413.9698613,664.7316795,486.8597619,288.3436505,272.5617444,52.5674819,2798.3853755,974.2280312,1081.8052118,3819.3156762,2884.1452323,389.3309672,236.6977162,388.1479775,114.299242,554.7850481,684.9446717,96.9763583,86.7367107,397.8860634,2037.0716984,1058.0097717,675.1516134,1272.296207,370.3591873,345.1679993,683.0686634,570.1530864,73.1690431,699.8068939,131.7709073,105.9070912,69.1702655,21.5333595,231.4235137,71.092668,139.6895748,115.7299441,53.6594621,113.8241763,106.2759649,1898.0432858,2116.2819891,1995.5478093,579.896994,189.8381371,726.3109845,279.0895341,61.5912494,255.929973,635.7729427,448.0225651,35.8671984,965.9198115,77.5309225,37.9305479,334.3571302,220.9507037,94.8375287,110.176765,103.0257462,20.2232881,47.764789,267.845526,291.0024085,342.0120684,1416.3195952,1045.3219995,96.7439534,413.9698613,664.7316795,181.1735475,305.6862144,241.9976666,46.3459839,220.6918168,30.45154,21.4183876,10.4245385,9.2595771,30.2808884,2.6024779
2009.0,2,15534.8709868,4949.9403427,3175.791554,3466.6866359,1358.4736603,1528.6354085,873.2523108,182.0910746,1558.9584598,1523.3994073,679.9174055,428.109091,455.4771674,304.0788117,1902.9850909,264.7436278,299.4974904,357.1883853,351.3769596,2143.6252016,462.4200999,399.2846916,461.3566428,554.7662719,269.2009207,276.3079527,258.198515,1239.9920745,142.5498703,146.0934637,393.1034648,269.5690506,210.5797954,143.1072521,38.9838225,1255.3835813,303.5748785,360.5009617,1162.8984456,679.9174055,42.0570147,125.6623687,129.5108565,130.8788511,164.0817685,180.0491497,49.7393331,61.6069161,304.0788117,1496.5134097,303.4190968,103.0525844,264.7436278,78.4318164,128.3170156,92.7486584,168.4838971,58.4270704,58.7395689,57.047756,4.961038,9.5290549,4.7092712,89.7660142,47.652308,63.4816041,37.5497402,15.1927873,54.7123982,38.3128364,758.1617553,841.4067116,544.0567347,97.2279748,181.5048402,103.909297,79.7779879,55.9990808,130.6475929,212.6380179,392.8004887,68.5561541,500.2549132,37.3107553,17.2006034,65.6837612,83.2056048,120.3115547,11.9845086,40.6535261,6.9801174,216.6898006,169.8594295,88.3390855,86.0012008,639.7674641,514.2234096,142.5498703,146.0934637,393.1034648,104.8421913,164.7268593,146.7129535,63.8668419,74.6209631,54.5966915,13.8895975,0.9680527,3.0393885,6.3472982,28.6290831
2009.0,3,17976.3878592,6157.7841013,3511.6171132,4019.370128,1463.3240376,1713.8565106,883.9117871,226.5241814,1421.6142235,1949.060802,1065.7959175,454.695258,698.3368803,568.28102,1624.3834497,395.4686644,612.0259704,454.8665424,424.8724863,3079.9465472,454.5835759,235.9137209,248.926284,673.7240974,308.4813997,198.5572347,282.5613058,1452.8458643,137.9663428,123.0443035,381.9849436,287.0126441,214.9141994,173.8546,52.6695814,1274.6185408,146.9956827,778.1469278,1170.9138742,1065.7959175,57.9610899,121.7957321,172.029168,102.909268,285.0046928,200.2314464,93.3114655,119.7892756,568.28102,1146.2445804,326.7121589,151.4267104,395.4686644,194.4168837,159.9939459,257.6151408,118.0855522,79.1129046,159.8485422,39.987949,49.4347975,8.3967969,20.5420691,123.76603,32.3279935,73.1087675,27.5704056,23.8926365,68.5788292,55.0857549,1097.2479611,1108.1963967,874.5021894,265.9538185,102.0118745,50.4093571,36.2085258,18.002007,80.0384396,137.8732743,236.8484705,12.0778135,635.2565494,24.0136951,14.4538529,129.6572149,105.4483908,73.375794,33.1796651,44.5507971,31.0566753,89.7700972,103.6537373,178.9075685,124.7294852,760.7354061,567.380973,137.9663428,123.0443035,381.9849436,145.8948432,141.1178009,183.4057091,31.5084903,147.5751522,14.8521854,11.4272624,5.2129499,6.0646098,38.5738882,2.8181335
2009.0,4,22109.0752418,7239.3561969,4297.907653,5188.2125598,1728.2737914,2263.6371993,966.6541707,425.0336707,1903.9438648,2059.2286315,1134.616952,861.1951062,883.8926731,396.4789693,1919.5736005,405.6633927,527.2492595,829.2448708,616.1765295,2942.7182662,730.9889752,914.1869213,600.3183971,574.2784456,274.4218967,499.8651255,379.7083236,1738.6365284,333.62378,191.3768909,470.8161146,277.6890524,218.1490037,275.8968485,149.1368222,1635.2358442,268.7080206,573.1497818,1486.0788497,1134.616952,148.0965622,176.4219203,327.5016737,209.17495,397.5115434,274.9987829,66.4117978,144.970549,396.4789693,1513.4619448,278.832061,127.2795947,405.6633927,190.8868549,204.9576251,131.4047795,207.6243335,163.1830106,297.4674418,88.083214,64.9374445,7.9494264,3.6902864,201.3612809,38.4432822,180.6002714,15.3222446,24.5583373,60.6039316,91.5968951,1094.5914957,1140.3940668,707.7327037,211.3438544,355.8645106,74.6357699,89.1448403,163.5059353,214.9291879,535.7517981,563.0429618,37.2754353,501.7354827,59.0393967,13.5035662,102.4064548,117.2117786,54.8036633,24.0316015,181.8963094,52.7946731,241.1425415,237.6668718,142.0414518,316.2914093,853.5155351,568.829584,333.62378,191.3768909,470.8161146,65.8790767,211.8099757,204.7420429,13.4069608,222.5761666,43.7851773,9.5355046,28.3129496,9.8040664,104.844783,6.1750232
2009.0,5,18453.2808161,5754.1826134,3823.1549678,4803.7204985,1355.5544843,1456.9549886,657.1096516,602.6036119,1831.9012081,1528.8822789,559.5278112,525.0292005,887.4337183,421.4083964,1858.5336121,328.5385581,425.1896904,687.4860889,523.4070183,2605.3240357,695.6160696,1105.4484578,397.3319354,580.9195875,215.8677917,230.8969542,327.8701509,1189.1856384,109.4538418,158.3155084,334.8045947,162.145439,160.1596179,468.4865842,134.1170277,1670.6167628,161.2844453,644.3939367,884.4883422,559.5278112,56.9126352,130.8901592,220.4846737,116.7417324,349.6107023,309.1360722,143.925208,84.7617358,421.4083964,1554.4502695,166.0766007,138.0067419,328.5385581,232.1814933,107.2945866,85.7136105,129.6739194,81.0261197,273.4319608,123.8820641,68.0706772,11.4013477,6.6489498,205.7930345,24.5129424,98.3421286,16.1281785,36.6417487,74.4788336,60.8612022,937.8075131,1035.3868673,632.1296553,201.9679781,66.7278588,213.0631968,213.8570359,142.0064629,287.701264,675.7407309,295.3944439,101.9374915,539.9643376,28.8578581,12.0973918,86.189553,106.3292026,23.3490361,20.1059229,36.6593375,50.2636563,123.8680375,179.0075918,148.8625591,155.2337854,676.4550962,357.4967568,109.4538418,158.3155084,334.8045947,34.586631,127.558808,138.5555485,21.6040694,360.6619622,29.0293143,78.7953077,9.3941144,55.0538597,48.2301539,21.4388997
2009.0,6,16865.3870269,4740.4807379,3309.348121,4960.099782,1015.8310383,1648.7737001,482.1604141,708.6932335,1611.7403499,1080.6784017,418.2324522,540.8473255,803.6247295,285.3574791,1634.6866104,204.0184496,345.8093003,587.9762748,536.8574859,2370.6444059,1043.1673195,1000.17899,546.1090666,471.1980765,143.6049987,211.2817277,189.7462354,1274.5699709,256.0676573,118.1360719,202.0274675,144.5063489,135.6265977,470.5137627,238.1794708,1449.1235202,162.6168297,329.1584662,751.5199355,418.2324522,120.8664086,110.2337968,113.317275,196.4298451,374.4908875,242.6473765,60.8306591,125.6558064,285.3574791,1315.7003504,156.8458314,162.1404286,204.0184496,87.4747724,148.4852506,109.8492773,86.2530389,52.2817125,331.4328256,83.3607849,6.4215982,28.2263147,4.7295766,132.2296816,71.4476609,146.9203546,20.0273437,66.483053,39.1086801,55.9111354,729.7546665,872.1964953,768.6932441,473.6631301,140.732452,210.772495,217.9992424,90.3709884,141.6600976,768.147904,252.9620211,293.1470455,443.6764342,6.5969996,20.9246427,60.3031744,76.8659205,6.4359038,11.8095412,43.2682908,20.3226128,135.8812829,118.4976931,71.2485423,189.9910901,724.3129753,360.2659055,256.0676573,118.1360719,202.0274675,27.7326331,116.7737158,102.8963178,32.7302799,299.5792766,120.1526145,50.7818716,9.8653142,70.0402484,127.7001458,30.5737624
2009.0,7,21931.9989426,5576.0860629,4011.0181012,7501.1602921,1632.3086341,2056.3081215,482.0515137,673.0662171,1459.3839384,1527.7677357,355.1383879,828.1192317,926.7576704,478.9190988,2057.4806536,247.1593521,264.0609991,839.8440069,602.4730895,3516.2462371,1487.7564544,1764.6572049,732.5003957,858.2361124,169.4380452,425.8788709,178.7556056,1301.3199661,574.8800897,180.1080657,229.8928583,180.5625775,71.5960779,405.559768,267.5064491,1282.7876085,176.5963299,565.0419297,962.725806,355.1383879,406.9579361,118.0999576,170.7194984,132.3418396,341.4005406,259.6611652,191.7453367,133.9506279,478.9190988,1692.6960343,231.6704129,133.1142064,247.1593521,40.6023397,139.7015038,83.7571556,188.6584608,69.9256646,404.7768402,109.2286045,39.5832466,27.6711902,17.3381625,233.1734182,17.7683903,125.0540168,46.099608,38.7132535,21.871461,102.4547792,1185.2734472,1320.5326999,1010.44009,1065.7114564,213.4617386,104.8126627,103.7705967,246.8337449,511.4148717,1006.4085883,439.0094585,293.4909372,722.4209575,109.0923819,26.722773,63.5750697,69.4910494,36.3719261,47.6630221,45.9051475,50.2569288,282.0537725,104.2020809,74.5535247,432.7868997,525.9871283,342.5459381,574.8800897,180.1080657,229.8928583,39.3606743,141.2019032,57.660886,13.9351919,292.0531818,63.7987867,49.7077995,19.4644533,61.554298,139.6886473,46.7990505
2009.0,8,18609.1002646,5325.8516449,3194.2121728,5967.101555,1205.6685153,1451.79526,542.3644247,922.1066919,1376.7318665,1524.3536243,480.9890173,920.9084934,730.3164899,292.5521535,1780.3966914,173.4953579,295.9204709,515.4736378,428.9260148,3123.5989454,913.1386318,1346.6143663,583.7496115,642.351501,142.6832524,302.781524,117.8522379,969.6156762,342.4479231,139.7316607,293.1547463,164.2008748,85.0088036,757.6687186,164.4379733,1176.8646597,199.8672068,554.7165448,969.6370795,480.9890173,532.7767177,119.8693436,157.1367126,111.1257195,184.529848,243.1573202,180.486752,122.1425697,292.5521535,1515.4326079,130.7007738,134.2633097,173.4953579,52.2889056,156.8206581,86.8109072,85.1391276,50.1424812,317.0887659,38.0615109,10.3631648,14.6785874,7.0086367,124.2574857,67.6214916,123.5856825,7.7247139,32.6505723,31.2407514,34.8366807,1332.008786,990.9659624,800.624197,488.4903067,54.6612167,206.1239629,163.8631455,92.0363397,305.5695908,949.0084358,283.7419192,300.0076923,613.4236066,18.6697371,10.2581573,72.9962914,49.6703136,20.0166474,10.1525832,66.7752121,22.1759491,203.6777796,38.3353789,79.516859,274.2170167,473.356037,222.0426225,342.4479231,139.7316607,293.1547463,31.1090771,133.0917977,71.389264,13.6195396,614.3090159,65.849358,77.5103447,12.1391968,26.4187768,101.9993234,23.8806763
2009.0,9,22587.5479911,6502.943107,3833.555277,7667.9890234,1301.9477565,2068.8591241,483.764881,728.4888221,1849.5658511,1589.3442785,417.0573914,1163.1178155,1060.2321632,423.6256073,1723.6699935,339.5351281,553.8359469,618.642343,597.8718655,3777.6584322,1147.4777157,1982.2350957,760.6177798,595.4366563,165.9619355,361.9225853,178.6265794,1527.5320471,354.3643827,186.9626943,253.545478,133.0319366,97.1874664,383.1286667,345.3601554,1653.3189541,196.246897,546.2063113,1043.1379672,417.0573914,160.5747181,201.838058,583.7470374,216.958002,374.945132,405.7300461,121.2159951,158.34099,423.6256073,1398.1683038,139.6101086,185.8915811,339.5351281,294.9116967,147.2294987,111.6947515,88.8739142,66.2831634,376.5916764,60.6704792,22.1825896,4.0405202,18.2296162,150.0254631,35.6152478,134.9096555,26.6829322,37.6735554,134.8105584,59.9248369,1288.6633369,1214.2665123,1274.728583,430.9537362,237.921799,342.6483309,135.9538496,334.4733462,614.0910535,1033.670696,363.2146064,397.4031734,545.8600744,32.3845734,17.1920085,69.9989967,61.6606049,34.3023339,27.694532,44.2491948,34.3741332,255.6047253,111.7921341,66.8344453,370.8915922,781.9096377,374.7308172,354.3643827,186.9626943,253.545478,31.4893086,101.542628,71.1085656,26.0789008,289.1471398,32.8452412,61.1362857,15.2245375,76.4337941,217.3401705,36.3616533
2009.0,10,23560.552598,8006.788823,4112.4081312,6649.2515554,1853.831729,1867.8723446,605.2934048,465.10661,2249.516069,2451.3917331,928.8772159,786.957838,1075.5464627,514.4995043,1968.5416474,285.90302,525.7125199,530.4278536,801.8230903,3910.9478252,1028.722402,1291.8626885,417.7186397,751.8585662,313.740884,484.7802273,303.4520515,1550.5018281,163.5870632,153.7834533,382.9666213,171.8191251,50.5076584,282.4495222,182.6570878,1994.9871969,254.5288721,812.6713161,1638.720417,928.8772159,125.1383968,259.8089871,169.9522948,232.0581593,479.6672622,383.9375289,81.2010445,130.7406271,514.4995043,1686.2420702,148.4352096,133.8643676,285.90302,162.5375556,254.9804053,108.194559,137.3810659,76.860464,156.3214337,83.9185413,13.2374504,62.7088983,78.6501667,337.245796,77.3326932,87.538818,42.7793514,39.5484149,70.8157314,67.9121187,1341.5493668,1199.4004615,1369.9979969,444.3135171,168.3906877,325.8827676,90.1354296,356.729683,177.2368823,757.8961232,250.831977,166.8866627,655.1175072,43.3292617,53.4117973,103.295068,123.9559525,86.4898635,67.8973227,45.8851374,19.7845466,351.2132206,180.3857883,123.0662632,284.5735037,874.4812371,391.4470873,163.5870632,153.7834533,382.9666213,30.4669244,141.3522007,24.3846427,26.1230157,205.1437072,23.5407565,53.7650585,0.470228,49.1789076,96.1498273,36.8581249
2009.0,11,20513.3990128,6611.6268358,4479.9161811,5210.7722189,1484.1703937,1458.0759074,724.323975,544.5135009,2006.8667618,2051.7821628,650.3761385,834.5699152,840.0887131,227.9431444,2349.0280927,425.8882375,505.1340645,670.7065201,529.1592663,2659.1311751,882.8988716,1014.4556091,654.2865631,754.4995825,288.1507767,205.822838,235.6971965,1113.4513276,144.9586293,199.6659505,342.2246074,241.8684714,140.2308962,349.1741185,195.3393824,1765.494055,241.3727068,645.7047402,1406.0774226,650.3761385,106.7406296,234.4882332,323.5634488,169.7776036,365.0624888,309.5877838,65.2118899,100.2265506,227.9431444,1801.1242149,236.9152042,310.9886736,425.8882375,203.4023788,191.0589384,110.6727473,172.6677226,72.0087829,257.461493,100.6172532,43.9978585,23.9534099,4.6739194,111.2701786,32.6417095,229.6230993,5.0389675,56.9239541,44.5202075,44.4672304,1148.289742,681.2751436,829.5662895,378.3435802,279.9402562,49.2478029,175.3672323,84.9568406,127.2470287,802.2517398,494.5838968,159.7026663,718.9440761,31.0061712,4.5493352,112.4554519,148.9358791,26.7594457,27.6138376,45.4836453,17.1540351,115.57132,100.6432904,135.0539061,150.3406193,579.8262025,383.2845058,144.9586293,199.6659505,342.2246074,63.4862411,178.3822303,92.6815882,47.549308,239.2369145,90.492176,19.445028,33.6966379,35.1284084,90.4109446,36.1033915
2009.0,12,19138.9885903,6449.4668134,3416.3975564,5050.2055465,1453.8701679,1821.0592932,585.7437064,362.2455065,1933.8615816,2051.3360668,808.412789,588.8566732,701.6877252,365.3119776,1750.1855383,324.6789516,405.5860332,550.5853365,385.3616968,2969.3837247,885.8304731,730.2355296,464.7558191,906.1576866,207.7569962,167.79485,172.1606351,1460.0277861,162.1728292,198.8586779,211.12498,189.1843905,185.4343359,298.5973794,63.6481271,1484.2119149,449.6496667,766.4660395,1284.8700273,808.412789,58.8387408,187.6941493,223.8750055,118.4487776,319.8133265,294.8356074,26.7379154,60.3008759,365.3119776,1389.7559514,197.9048687,162.5247182,324.6789516,116.7777492,153.2563553,135.5519287,124.3719668,117.3939795,140.7489738,143.0330182,13.853157,11.1842412,23.8732839,151.6413504,33.6028397,109.8977021,26.9744296,7.4190616,13.8947519,18.0582776,1038.5293904,1096.6410314,834.2133029,391.8566409,179.1055051,116.9294555,197.9388716,84.5647498,193.9984956,451.6722842,454.7347323,10.0210868,857.7588501,33.4858083,14.9130282,104.2648702,70.1163995,33.3757265,50.9334387,48.864638,20.7141927,47.2825806,87.7244889,84.4361462,125.4510759,907.1935578,427.3831524,162.1728292,198.8586779,211.12498,78.7739082,110.4104823,157.8238127,27.6105232,276.1353887,11.5606555,10.9013352,0.0,8.1580393,20.1209949,35.3690929
2010.0,1,40496.7326996,14845.6652842,9235.6092744,8882.7948214,2368.0528518,2994.677213,1781.4971149,388.4361399,3639.2749849,4742.3480162,3137.0323524,1162.6998318,1511.4990645,652.8110344,4186.3484846,1301.7854898,1488.2628416,1352.3648636,906.8475948,5504.8309261,1414.9125291,1517.4159213,445.6354449,738.8282068,730.4532621,387.202818,511.5685649,2614.0159086,224.1213498,156.5399546,692.8778922,652.4473246,436.1718981,249.7624004,138.6737395,2954.7832293,684.4917556,1118.0801638,3624.2678524,3137.0323524,328.7449693,214.6634173,345.8669859,273.4244593,726.0074205,523.7292514,56.2434156,205.518977,652.8110344,2114.1862132,1073.3531107,998.8091607,1301.7854898,371.8743867,407.1424301,709.2460248,253.6422901,155.4498057,641.7810671,160.8145613,67.785059,72.8920804,11.4432615,404.7270268,38.7771244,189.713799,22.9364047,39.0486364,68.1514891,132.0498529,1888.152352,1945.6776987,1671.0008754,469.9229413,292.7303743,409.7509732,242.5082403,256.8848665,241.9439827,1018.5870721,367.5151685,78.1202764,693.0183296,17.7279388,28.0819384,365.629661,311.2624874,53.5611137,116.506196,173.0067629,35.7532027,61.9366564,201.914944,309.6536209,316.249161,1259.5350131,1038.2317345,224.1213498,156.5399546,692.8778922,272.0248203,380.4225043,364.6000038,71.5718943,174.9274343,17.7445726,57.0903935,42.9424708,64.6415503,25.7129624,5.376756
2010.0,2,16360.8576748,5438.0772177,3379.5135881,4122.482001,1116.5586318,1469.9092703,662.9003808,171.4165851,1756.6737188,1471.5718736,876.1528042,456.0212475,377.8608319,499.7967417,1789.2877898,312.5678739,437.0705494,438.5744291,402.0129459,2556.3221671,546.9379178,372.7359384,646.4859777,512.5159792,284.9661122,186.1844518,132.8920886,1201.0483978,159.0341647,109.8267078,337.3009247,214.3712487,111.2282074,105.2478034,66.1687817,1521.6631054,235.0106134,499.1480369,972.4238367,876.1528042,93.6184765,115.6877897,133.0618453,113.653136,165.030801,155.7390869,7.0592703,50.0316737,499.7967417,1420.7861441,220.063931,148.4377147,312.5678739,156.8589776,141.8865172,138.3250546,160.1861478,62.0800992,127.1140879,70.9556111,14.2964141,3.942069,24.1225,56.5468486,9.2503203,83.6441389,13.4876875,17.7319183,174.9263387,22.3031936,754.9010195,1053.6830116,747.738136,214.9444664,2.0213185,52.333036,277.6390969,72.9060206,168.9324181,130.8974997,390.9678172,255.5181605,471.3411022,21.273448,19.901429,154.1644669,117.7440048,13.0576405,21.6640508,44.1525043,37.9892303,82.3786664,30.0893059,102.8027827,42.9050146,576.1132457,582.0301375,159.0341647,109.8267078,337.3009247,49.0990935,165.2721552,87.2077995,24.0204079,91.5313221,2.6986713,11.01781,1.2341401,13.7311623,15.4602668,35.7432125
2010.0,3,17421.1339126,5622.1828781,3981.4358192,3857.892358,1234.9438888,1506.6009484,972.0308767,246.0471434,1729.0987798,1430.2170555,623.882152,494.2865812,753.7732262,590.9250834,1638.004928,428.960188,832.0686073,616.8906986,465.5113973,2274.1623765,614.477487,520.1664679,449.0860266,668.5786209,162.8930299,154.756073,248.716165,1248.2418585,131.099067,127.2600229,597.4329818,188.9115711,185.6863238,162.9728495,83.0742939,1512.0587095,217.0400703,602.4048179,827.8122376,623.882152,85.4650588,164.6835275,127.405398,116.7325969,332.1045827,219.1255208,108.3312444,94.2118783,590.9250834,1301.4600784,124.6690243,211.8758253,428.960188,223.10818,506.8053774,102.1550499,166.601117,124.6058871,196.0477438,78.6867313,16.9170591,34.0321603,27.0895355,67.7810038,42.141563,179.6565184,4.4868252,45.1863759,73.5953075,25.574268,1016.7506215,884.1481254,373.2636296,277.835896,135.6584271,85.3235231,115.6596408,69.3392107,139.2967111,311.5305461,434.8191051,14.2669215,603.3936978,32.2470205,32.9379026,55.6276048,81.5781524,25.6872727,18.4481808,59.3899024,10.9810934,65.9368964,112.1573268,136.5588382,98.7894836,792.633024,356.8193509,131.099067,127.2600229,597.4329818,74.1611467,114.7504244,140.1504581,45.5358657,115.4848184,33.936251,13.5517801,0.0,48.3846043,34.6896896,0.0
2010.0,4,23092.3206923,7956.6232745,4778.3334209,5224.3537806,1780.9165352,2066.1941836,848.6108358,437.2886617,1759.2799405,2189.4488467,1001.5071514,893.7508675,1517.5512289,595.0852395,1719.9389903,445.9676419,787.414901,762.6130526,1062.3988351,3155.7569451,832.5165551,775.0795334,461.000747,767.4335416,332.3849585,330.0865134,351.0115217,1748.3679355,149.4234302,168.4028179,380.9051434,281.0199604,186.685732,312.7730844,124.5155773,1496.7797247,262.5002158,675.1439644,1514.3048823,1001.5071514,150.5753399,291.0857938,284.3236364,167.7660974,527.4095332,581.3788462,184.0309406,224.7319089,595.0852395,1386.3269233,186.690876,146.921191,445.9676419,267.0060009,251.0826107,269.3262894,217.9693847,104.573738,368.4903214,30.294981,25.4159957,15.8686318,41.8656921,359.7158165,126.0937358,217.6810133,29.7408699,76.0979687,152.5815495,58.6221893,1276.2192899,1338.4947137,541.0429415,320.4419177,135.3521597,180.1934403,196.5290374,211.997624,203.985766,359.0961434,339.6822768,121.3184702,699.1811167,59.4588692,8.7935557,112.1022424,181.3572169,38.9254992,14.5097614,106.5507446,30.3422216,178.6837858,133.8352521,217.1762696,190.8268114,906.9676214,650.5735027,149.4234302,168.4028179,380.9051434,85.7377006,195.2822598,126.5009809,60.1847511,250.3117424,37.7895423,24.6717997,7.690006,53.9667251,49.3294572,13.529389
2010.0,5,16730.9036017,4962.4236143,3302.9791135,4561.7462089,1321.3640356,1532.8699913,581.5787385,467.9418996,1343.458328,1382.3690054,421.7967521,544.3366131,812.3273261,458.1355896,1834.9594798,184.7853861,320.0276437,387.0729812,576.1336227,2237.8070286,699.4411112,994.6936281,629.804441,725.1273746,136.6855575,334.3787702,125.1723333,1164.4340248,280.6778017,87.7581648,295.0941048,158.14518,128.3394537,338.587959,129.3539406,1178.3112238,165.1471042,454.473598,927.8954074,421.7967521,66.3856823,115.9917155,257.4420903,104.517125,228.3226748,326.5777553,156.4180002,101.0088958,458.1355896,1301.733168,64.1156286,469.1106832,184.7853861,61.0702203,175.2603958,83.6970276,59.1178453,50.1900004,140.0480387,93.9461351,3.5916516,40.1793101,21.5553012,238.6016617,39.8335982,94.1771985,22.1424545,46.8579248,66.0314046,46.9340792,761.3622987,967.5119398,508.9327901,202.7563061,95.9273423,166.8308986,233.9265642,122.2652724,173.7574959,698.6708598,443.6402571,186.1641839,700.4091394,14.929702,9.7885332,40.8776744,71.6177454,24.1901377,90.7513782,45.4124563,15.7590866,182.4558491,80.5490414,44.6232919,141.1314537,733.3548035,289.9477676,280.6778017,87.7581648,295.0941048,33.6475326,124.4976474,88.1713829,40.1680708,252.7760927,46.2888752,39.5229911,8.3227819,46.2606475,72.5805856,2.1899256
